order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
32870,9279,2025-10-23,47,3,433.59,1300.77,Cancelled,2025-10-26
32871,5689,2022-02-08,640,3,20.36,61.08,Delivered,2022-02-20
32872,4155,2025-02-18,13,2,189.34,378.68,Cancelled,2025-02-19
32873,2264,2023-06-07,637,2,112.46,224.92,Returned,2023-06-09
32874,2328,2025-02-19,100,1,474.63,474.63,Pending,2025-02-26
32875,326,2023-10-04,119,1,433.93,433.93,Shipped,2023-10-13
32876,9960,2024-03-04,811,3,464.9,1394.7,Cancelled,2024-03-14
32877,2426,2024-07-04,915,3,251.28,753.84,Delivered,2024-07-16
32878,3947,2025-03-15,780,4,215.18,860.72,Pending,2025-03-27
32879,5447,2021-10-28,449,3,114.16,342.48,Delivered,2021-11-01
32880,9079,2023-11-12,862,4,463.29,1853.16,Pending,2023-11-14
32881,3277,2024-03-20,170,4,233.03,932.12,Shipped,2024-03-30
32882,9220,2022-10-20,946,2,6.58,13.16,Pending,2022-10-24
32883,9506,2023-05-04,896,4,175.81,703.24,Pending,2023-05-04
32884,7856,2024-08-02,949,4,166.33,665.32,Pending,2024-08-10
32885,2389,2024-11-13,636,5,320.56,1602.8,Cancelled,2024-11-17
32886,3754,2024-12-29,384,2,459.53,919.06,Returned,2025-01-11
32887,1867,2021-09-26,375,5,177.54,887.7,Shipped,2021-10-06
32888,8294,2020-05-28,721,2,231.78,463.56,Returned,2020-06-04
32889,7465,2025-04-13,443,3,182.51,547.53,Delivered,2025-04-20
32890,9633,2025-06-21,858,5,339.73,1698.65,Delivered,2025-07-02
32891,8239,2025-05-01,144,2,424.24,848.48,Delivered,2025-05-01
32892,3214,2025-11-06,70,3,106.22,318.66,Cancelled,2025-11-12
32893,7668,2023-09-25,107,2,64.1,128.2,Pending,2023-10-06
32894,2414,2022-11-24,752,5,149.83,749.15,Delivered,2022-11-30
32895,6858,2025-11-03,963,4,300.61,1202.44,Cancelled,2025-11-11
32896,4095,2025-03-03,95,4,440.13,1760.52,Pending,2025-03-04
32897,9206,2024-10-26,684,4,156.62,626.48,Cancelled,2024-11-05
32898,824,2025-01-05,149,3,84.04,252.12,Cancelled,2025-01-14
32899,7622,2023-09-09,642,2,148.91,297.82,Pending,2023-09-13
32900,5664,2025-01-10,648,1,196.4,196.4,Delivered,2025-01-23
32901,1988,2025-09-13,362,3,196.1,588.3,Delivered,2025-09-25
32902,238,2024-05-04,893,2,300.33,600.66,Delivered,2024-05-14
32903,325,2023-12-20,910,1,145.88,145.88,Shipped,2023-12-30
32904,8564,2025-07-14,844,1,168.3,168.3,Returned,2025-07-14
32905,8297,2025-06-30,678,1,260.89,260.89,Returned,2025-07-01
32906,2030,2023-06-28,31,4,438.78,1755.12,Returned,2023-07-08
32907,52,2025-12-16,758,1,166.85,166.85,Pending,2025-12-17
32908,1447,2025-07-29,644,5,418.13,2090.65,Returned,2025-08-07
32909,6302,2024-03-20,669,4,32.44,129.76,Delivered,2024-04-01
32910,7680,2024-03-20,423,2,377.96,755.92,Pending,2024-03-21
32911,5770,2025-11-25,39,3,442.29,1326.87,Shipped,2025-12-08
32912,2266,2024-11-06,402,3,410.5,1231.5,Delivered,2024-11-13
32913,4320,2025-10-09,658,2,241.42,482.84,Shipped,2025-10-16
32914,3991,2025-09-09,617,2,91.68,183.36,Pending,2025-09-15
32915,4487,2023-06-02,389,5,420.41,2102.05,Pending,2023-06-13
32916,3261,2025-06-24,882,3,484.8,1454.4,Returned,2025-07-02
32917,2620,2023-09-12,141,1,356.04,356.04,Returned,2023-09-17
32918,6303,2025-03-23,948,2,42.74,85.48,Cancelled,2025-03-23
32919,863,2024-09-01,314,4,415.68,1662.72,Delivered,2024-09-13
32920,5878,2023-04-16,315,2,10.12,20.24,Shipped,2023-04-25
32921,7874,2024-06-30,843,2,287.02,574.04,Shipped,2024-06-30
32922,1658,2023-02-18,94,3,138.19,414.57,Shipped,2023-02-25
32923,2185,2023-06-03,503,3,396.27,1188.81,Pending,2023-06-04
32924,7064,2025-02-02,115,5,208.33,1041.65,Returned,2025-02-05
32925,2831,2022-07-21,944,1,41.41,41.41,Shipped,2022-08-02
32926,8497,2024-10-28,380,4,235.92,943.68,Cancelled,2024-11-05
32927,6231,2022-09-19,904,4,172.13,688.52,Cancelled,2022-09-23
32928,1739,2023-06-26,860,3,193.47,580.41,Shipped,2023-06-30
32929,8876,2024-03-28,467,3,448.32,1344.96,Delivered,2024-04-05
32930,6106,2024-09-29,933,3,377.49,1132.47,Shipped,2024-10-09
32931,430,2024-04-25,465,2,64.07,128.14,Pending,2024-04-25
32932,5231,2023-06-20,399,2,365.16,730.32,Pending,2023-07-01
32933,7511,2024-03-04,841,4,165.7,662.8,Delivered,2024-03-07
32934,4370,2024-03-01,238,5,476.42,2382.1,Returned,2024-03-10
32935,9702,2021-06-24,590,5,188.79,943.95,Delivered,2021-06-26
32936,4814,2021-11-03,278,5,135.97,679.85,Returned,2021-11-12
32937,4373,2025-12-12,742,1,459.96,459.96,Delivered,2025-12-21
32938,5481,2025-07-07,786,2,88.16,176.32,Pending,2025-07-19
32939,4571,2025-11-09,229,3,186.69,560.07,Pending,2025-11-10
32940,9138,2023-05-15,309,3,40.7,122.1,Returned,2023-05-20
32941,5449,2023-03-17,392,2,83.12,166.24,Delivered,2023-03-22
32942,8705,2024-06-11,566,3,249.3,747.9,Pending,2024-06-15
32943,3330,2023-02-24,255,1,449.33,449.33,Cancelled,2023-03-01
32944,2010,2025-07-12,787,5,60.53,302.65,Shipped,2025-07-17
32945,5844,2022-01-16,936,5,357.31,1786.55,Delivered,2022-01-20
32946,4873,2024-11-14,153,4,372.3,1489.2,Delivered,2024-11-20
32947,725,2025-10-20,886,4,421.05,1684.2,Cancelled,2025-10-20
32948,5320,2025-03-30,636,2,293.99,587.98,Cancelled,2025-04-10
32949,7607,2025-03-14,110,1,39.69,39.69,Delivered,2025-03-24
32950,4231,2025-06-12,401,1,450.18,450.18,Shipped,2025-06-12
32951,883,2025-07-01,126,2,43.03,86.06,Pending,2025-07-08
32952,7701,2025-12-01,865,5,331.11,1655.55,Shipped,2025-12-13
32953,3475,2025-07-15,536,2,263.34,526.68,Pending,2025-07-23
32954,1787,2024-07-12,661,4,12.12,48.48,Pending,2024-07-22
32955,6815,2025-02-02,201,1,48.56,48.56,Shipped,2025-02-08
32956,3951,2023-10-29,178,3,6.59,19.77,Delivered,2023-11-02
32957,3549,2023-11-02,98,5,392.5,1962.5,Pending,2023-11-14
32958,6210,2024-05-28,149,3,87.22,261.66,Delivered,2024-05-30
32959,5482,2025-12-05,705,5,259.22,1296.1,Cancelled,2025-12-13
32960,1377,2025-07-13,810,4,426.16,1704.64,Pending,2025-07-23
32961,1149,2025-12-17,860,4,196.19,784.76,Shipped,2025-12-29
32962,3204,2025-07-31,559,5,167.96,839.8,Shipped,2025-08-03
32963,1323,2025-10-29,157,5,373.82,1869.1,Returned,2025-10-29
32964,3220,2021-09-24,549,2,507.62,1015.24,Pending,2021-09-24
32965,8320,2023-06-11,476,1,321.8,321.8,Shipped,2023-06-21
32966,7258,2023-06-05,847,5,163.7,818.5,Shipped,2023-06-18
32967,4911,2023-03-29,645,1,359.11,359.11,Shipped,2023-03-31
32968,4789,2025-10-29,454,3,291.03,873.09,Shipped,2025-11-01
32969,3719,2022-03-26,55,2,69.21,138.42,Pending,2022-04-04
32970,1128,2024-10-13,787,4,58.68,234.72,Returned,2024-10-17
32971,4586,2025-05-04,469,1,216.64,216.64,Delivered,2025-05-12
32972,8749,2025-04-22,853,2,441.89,883.78,Returned,2025-05-03
32973,2864,2025-08-13,910,1,150.66,150.66,Cancelled,2025-08-15
32974,5395,2024-09-30,688,1,266.43,266.43,Shipped,2024-10-08
32975,1881,2022-10-20,913,1,159.55,159.55,Cancelled,2022-11-02
32976,6790,2025-01-30,997,1,385.34,385.34,Cancelled,2025-02-09
32977,6718,2021-09-25,845,3,390.21,1170.63,Cancelled,2021-10-01
32978,2311,2021-08-19,419,5,335.99,1679.95,Cancelled,2021-08-20
32979,6508,2022-10-04,968,1,302.71,302.71,Returned,2022-10-14
32980,6154,2024-06-07,744,1,375.92,375.92,Cancelled,2024-06-11
32981,100,2024-01-31,332,5,83.8,419,Delivered,2024-02-09
32982,6526,2025-11-04,271,5,160.46,802.3,Pending,2025-11-16
32983,9365,2023-10-19,316,1,233.93,233.93,Cancelled,2023-10-21
32984,4731,2021-08-08,399,5,383.06,1915.3,Shipped,2021-08-17
32985,2863,2022-03-09,844,3,157.99,473.97,Cancelled,2022-03-22
32986,696,2024-12-10,232,4,265.98,1063.92,Pending,2024-12-18
32987,7830,2022-08-27,939,1,154.32,154.32,Cancelled,2022-09-08
32988,3092,2023-11-06,353,2,486.52,973.04,Returned,2023-11-18
32989,1418,2025-05-16,584,3,152.59,457.77,Returned,2025-05-16
32990,8932,2023-03-11,67,2,290.53,581.06,Pending,2023-03-13
32991,2003,2022-08-29,587,2,114.03,228.06,Shipped,2022-09-07
32992,6387,2025-02-03,262,2,132.71,265.42,Cancelled,2025-02-05
32993,846,2024-03-20,687,2,350.07,700.14,Shipped,2024-04-01
32994,1783,2023-07-21,879,3,274.85,824.55,Returned,2023-07-27
32995,3221,2024-10-29,232,5,261.66,1308.3,Delivered,2024-10-29
32996,5990,2023-03-26,713,2,220.18,440.36,Shipped,2023-03-27
32997,5283,2025-12-02,238,3,508.13,1524.39,Shipped,2025-12-14
32998,9589,2025-01-13,405,5,466.43,2332.15,Returned,2025-01-20
32999,5909,2023-07-20,479,3,382.47,1147.41,Delivered,2023-08-01
33000,2461,2024-10-01,572,3,445.65,1336.95,Delivered,2024-10-02
33001,4841,2025-02-01,596,1,37.32,37.32,Shipped,2025-02-08
33002,7048,2025-03-02,793,4,81.01,324.04,Returned,2025-03-03
33003,8357,2022-10-22,419,5,321.69,1608.45,Pending,2022-10-26
33004,3837,2023-04-30,65,1,471.54,471.54,Cancelled,2023-05-01
33005,2981,2021-06-21,317,1,94.28,94.28,Cancelled,2021-06-29
33006,6402,2024-02-02,379,5,402.05,2010.25,Returned,2024-02-07
33007,2901,2025-08-19,999,1,41.15,41.15,Cancelled,2025-08-26
33008,2294,2023-03-24,298,5,86.19,430.95,Cancelled,2023-04-03
33009,7266,2025-09-18,805,3,34.73,104.19,Pending,2025-09-19
33010,7296,2025-02-26,840,1,216.93,216.93,Cancelled,2025-03-06
33011,492,2023-04-13,922,1,54.97,54.97,Shipped,2023-04-24
33012,919,2023-12-09,184,1,310.34,310.34,Delivered,2023-12-16
33013,4175,2023-11-08,162,4,195.72,782.88,Delivered,2023-11-14
33014,7583,2024-12-23,299,3,245.57,736.71,Delivered,2024-12-29
33015,5864,2025-03-12,595,5,163.82,819.1,Pending,2025-03-20
33016,7128,2025-08-10,998,1,245.25,245.25,Returned,2025-08-21
33017,7686,2022-03-22,578,4,206.81,827.24,Returned,2022-03-29
33018,4059,2024-04-09,266,3,54.94,164.82,Returned,2024-04-13
33019,353,2025-05-20,912,2,401.45,802.9,Pending,2025-05-21
33020,6415,2023-07-09,89,3,495.69,1487.07,Returned,2023-07-12
33021,8832,2025-10-16,387,3,52.98,158.94,Pending,2025-10-20
33022,4815,2024-06-23,174,3,359.02,1077.06,Delivered,2024-06-23
33023,4527,2021-10-30,377,1,116.43,116.43,Shipped,2021-11-12
33024,4019,2023-04-08,242,3,432.44,1297.32,Pending,2023-04-15
33025,9814,2025-01-25,243,3,479.39,1438.17,Cancelled,2025-01-29
33026,7187,2024-10-27,606,2,351.37,702.74,Delivered,2024-10-29
33027,260,2023-09-06,287,4,58.15,232.6,Shipped,2023-09-16
33028,7477,2024-07-19,886,4,401.6,1606.4,Shipped,2024-07-25
33029,6386,2025-03-18,393,1,464.61,464.61,Delivered,2025-03-25
33030,3483,2025-09-15,396,1,443.18,443.18,Cancelled,2025-09-18
33031,9955,2021-10-22,886,3,413.19,1239.57,Delivered,2021-10-30
33032,6193,2024-09-06,198,3,239.35,718.05,Delivered,2024-09-16
33033,6632,2024-04-25,937,1,443.06,443.06,Cancelled,2024-05-03
33034,1998,2025-02-18,674,4,384.32,1537.28,Returned,2025-02-24
33035,4623,2025-02-27,470,3,62.57,187.71,Shipped,2025-03-03
33036,5266,2025-04-27,226,3,377.26,1131.78,Returned,2025-05-10
33037,8187,2024-11-30,753,5,470.34,2351.7,Returned,2024-12-05
33038,7130,2022-12-30,18,4,434.17,1736.68,Pending,2023-01-06
33039,8733,2022-07-07,888,5,41.72,208.6,Shipped,2022-07-15
33040,5386,2023-05-31,436,1,378.1,378.1,Pending,2023-06-01
33041,7186,2022-12-13,992,1,49.63,49.63,Pending,2022-12-21
33042,6665,2024-04-01,965,2,166.6,333.2,Shipped,2024-04-12
33043,9693,2023-11-10,24,2,13.57,27.14,Returned,2023-11-22
33044,1341,2025-03-27,275,4,148.46,593.84,Returned,2025-03-27
33045,6728,2023-04-07,190,4,335.75,1343,Returned,2023-04-14
33046,9411,2024-06-07,541,1,41.8,41.8,Shipped,2024-06-14
33047,9103,2024-01-20,111,5,300.2,1501,Returned,2024-01-29
33048,6294,2021-09-09,238,2,480.87,961.74,Pending,2021-09-16
33049,6364,2022-11-20,80,1,448.3,448.3,Cancelled,2022-11-27
33050,3664,2024-06-17,202,5,73.14,365.7,Cancelled,2024-06-17
33051,4819,2022-07-18,818,4,372.83,1491.32,Delivered,2022-07-26
33052,2030,2020-08-24,277,2,235.25,470.5,Returned,2020-08-28
33053,6367,2020-11-21,38,2,112.14,224.28,Delivered,2020-11-22
33054,9557,2025-10-02,145,5,62.76,313.8,Cancelled,2025-10-07
33055,5798,2022-12-04,476,3,342.37,1027.11,Delivered,2022-12-08
33056,5217,2024-05-31,239,3,342.19,1026.57,Shipped,2024-06-04
33057,8530,2021-07-30,149,2,88.79,177.58,Cancelled,2021-08-06
33058,4847,2023-10-10,941,4,12.65,50.6,Returned,2023-10-16
33059,2553,2024-01-15,572,2,438.28,876.56,Cancelled,2024-01-17
33060,8479,2022-01-22,459,2,16.71,33.42,Returned,2022-01-30
33061,7609,2023-10-04,464,2,513.73,1027.46,Pending,2023-10-07
33062,3028,2025-08-28,938,4,239.94,959.76,Shipped,2025-09-07
33063,6364,2025-05-03,929,4,35.16,140.64,Pending,2025-05-11
33064,5209,2025-08-27,27,3,214.62,643.86,Pending,2025-08-27
33065,75,2024-12-14,653,3,106.69,320.07,Delivered,2024-12-24
33066,55,2025-06-24,130,1,228.59,228.59,Delivered,2025-06-25
33067,5351,2021-03-08,933,1,384.79,384.79,Returned,2021-03-18
33068,9970,2022-07-19,20,3,96.42,289.26,Cancelled,2022-07-28
33069,7221,2022-10-21,905,4,65.01,260.04,Shipped,2022-11-03
33070,1310,2024-04-13,477,2,392.19,784.38,Shipped,2024-04-15
33071,2415,2023-04-29,596,2,35.88,71.76,Returned,2023-04-29
33072,7624,2025-03-02,847,5,162.64,813.2,Returned,2025-03-10
33073,8985,2023-08-06,55,2,69.4,138.8,Returned,2023-08-09
33074,365,2024-11-09,159,5,197.29,986.45,Delivered,2024-11-19
33075,1654,2024-12-01,95,2,463.25,926.5,Pending,2024-12-05
33076,2286,2024-12-12,996,1,88.23,88.23,Shipped,2024-12-15
33077,4952,2025-10-23,666,4,334.19,1336.76,Shipped,2025-10-27
33078,5829,2024-06-24,329,3,504.07,1512.21,Pending,2024-06-30
33079,811,2024-09-11,583,1,122.69,122.69,Shipped,2024-09-16
33080,3810,2022-11-10,90,5,155.01,775.05,Delivered,2022-11-10
33081,5848,2025-02-08,650,5,246.03,1230.15,Returned,2025-02-15
33082,7028,2024-01-05,954,4,196.14,784.56,Cancelled,2024-01-17
33083,9344,2025-04-20,372,5,18.83,94.15,Cancelled,2025-04-25
33084,5206,2025-02-03,609,4,127.41,509.64,Pending,2025-02-03
33085,1786,2022-07-17,459,1,16.59,16.59,Returned,2022-07-25
33086,9903,2024-09-02,410,4,196.19,784.76,Shipped,2024-09-14
33087,7412,2023-12-27,679,1,485.84,485.84,Delivered,2024-01-06
33088,9710,2025-06-30,267,2,233.3,466.6,Returned,2025-07-04
33089,5726,2022-12-05,659,2,44.81,89.62,Returned,2022-12-11
33090,2524,2020-07-27,542,2,449.29,898.58,Delivered,2020-08-09
33091,,2025-10-14,124,5,119.3,596.5,Returned,2025-10-24
33092,2366,2025-03-21,603,3,433.56,1300.68,Returned,2025-03-28
33093,5517,2025-12-06,209,4,424.78,1699.12,Delivered,2025-12-15
33094,2408,2025-03-19,619,3,136.34,409.02,Returned,2025-03-22
33095,8565,2025-04-30,26,1,109.44,109.44,Delivered,2025-05-08
33096,3461,2021-05-13,407,2,250.01,500.02,Returned,2021-05-19
33097,9117,2025-07-29,907,3,365.7,1097.1,Delivered,2025-08-09
33098,7745,2023-10-31,71,4,373.53,1494.12,Returned,2023-11-10
33099,8514,2024-10-20,464,3,505.96,1517.88,Cancelled,2024-10-23
33100,3134,2025-02-04,572,1,436.93,436.93,Returned,2025-02-12
33101,8545,2021-09-21,485,2,472.21,944.42,Returned,2021-09-30
33102,3821,2024-09-22,891,3,39.46,118.38,Cancelled,2024-09-30
33103,5546,2022-04-11,612,2,261.53,523.06,Pending,2022-04-18
33104,3291,2024-08-09,524,5,330.73,1653.65,Returned,2024-08-16
33105,608,2025-10-06,762,5,182.87,914.35,Returned,2025-10-09
33106,5779,2025-07-03,775,1,478.1,478.1,Pending,2025-07-09
33107,1632,2024-10-22,679,3,497.9,1493.7,Delivered,2024-10-23
33108,4209,2025-12-20,612,3,261.58,784.74,Pending,2026-01-01
33109,9250,2025-11-25,536,2,264.26,528.52,Cancelled,2025-12-04
33110,7030,2025-05-01,350,1,226.97,226.97,Cancelled,2025-05-14
33111,8217,2025-05-30,573,1,145.35,145.35,Cancelled,2025-06-05
33112,5115,2024-10-30,150,2,269.56,539.12,Pending,2024-11-02
33113,4692,2025-12-31,518,4,360.43,1441.72,Shipped,2026-01-07
33114,2787,2023-12-06,829,1,83.68,83.68,Cancelled,2023-12-16
33115,3454,2023-02-04,987,2,86.76,173.52,Cancelled,2023-02-10
33116,3579,2024-06-05,556,4,214.56,858.24,Pending,2024-06-18
33117,8815,2025-01-06,471,2,81.98,163.96,Pending,2025-01-16
33118,6068,2024-12-03,667,3,273.24,819.72,Cancelled,2024-12-05
33119,4460,2025-04-11,652,3,306.85,920.55,Delivered,2025-04-15
33120,875,2025-07-24,716,4,419.93,1679.72,Cancelled,2025-08-04
33121,3366,2023-02-27,880,2,49.35,98.7,Returned,2023-03-12
33122,4891,2022-02-13,276,1,96.9,96.9,Pending,2022-02-16
33123,6411,2024-01-18,619,5,128.94,644.7,Pending,2024-01-24
33124,8368,2024-08-14,54,2,92.42,184.84,Cancelled,2024-08-27
33125,5882,2022-01-12,51,5,263.61,1318.05,Shipped,2022-01-13
33126,9560,2023-11-01,156,3,99.23,297.69,Shipped,2023-11-13
33127,6929,2023-12-26,464,3,469.81,1409.43,Cancelled,2023-12-31
33128,6072,2023-07-27,424,3,274,822,Cancelled,2023-07-29
33129,1736,2025-09-29,28,2,387.31,774.62,Cancelled,2025-10-01
33130,9854,2023-03-20,660,2,7.76,15.52,Delivered,2023-03-27
33131,7590,2024-06-23,361,3,326.87,980.61,Shipped,2024-06-29
33132,545,2023-07-30,683,1,506.42,506.42,Pending,2023-08-03
33133,4437,2024-11-19,657,4,40.86,163.44,Delivered,2024-12-01
33134,5433,2024-09-17,371,3,436.43,1309.29,Pending,2024-09-28
33135,1383,2025-12-21,421,5,478.8,2394,Shipped,2025-12-23
33136,880,2020-12-30,507,2,131.48,262.96,Delivered,2021-01-12
33137,1832,2021-05-02,918,2,144.88,289.76,Cancelled,2021-05-04
33138,209,2023-04-22,274,5,324.82,1624.1,Returned,2023-04-27
33139,6808,2023-10-25,949,2,179.64,359.28,Delivered,2023-10-28
33140,4460,2023-12-28,561,2,183.8,367.6,Shipped,2024-01-07
33141,5867,2025-09-16,44,3,68.58,205.74,Shipped,2025-09-25
33142,3139,2025-02-11,175,1,387.98,387.98,Delivered,2025-02-17
33143,2260,2024-04-28,41,5,185.94,929.7,Delivered,2024-05-08
33144,7119,2025-06-27,843,2,284.34,568.68,Returned,2025-07-09
33145,272,2024-11-18,484,1,124.2,124.2,Cancelled,2024-11-19
33146,1600,2022-01-24,974,5,393.23,1966.15,Returned,2022-02-05
33147,6156,2024-07-01,447,2,128.49,256.98,Delivered,2024-07-11
33148,5557,2022-10-05,72,3,468.75,1406.25,Shipped,2022-10-14
33149,9985,2022-10-15,475,1,213.64,213.64,Pending,2022-10-24
33150,6630,2021-08-24,643,1,40.64,40.64,Cancelled,2021-09-01
33151,3146,2025-12-24,177,4,507.07,2028.28,Shipped,2026-01-06
33152,5637,2025-03-23,524,4,348.14,1392.56,Delivered,2025-04-04
33153,4272,2022-05-20,22,4,168.86,675.44,Returned,2022-05-31
33154,9371,2022-01-27,882,2,473.24,946.48,Pending,2022-01-28
33155,9499,2023-08-28,262,3,131.4,394.2,Cancelled,2023-09-09
33156,1557,2023-05-14,450,2,22.74,45.48,Shipped,2023-05-22
33157,2136,2024-06-07,291,1,194.33,194.33,Cancelled,2024-06-08
33158,72,2022-08-31,175,1,396.77,396.77,Pending,2022-09-07
33159,7221,2022-12-15,296,2,308.69,617.38,Pending,2022-12-23
33160,4626,2025-09-23,886,1,398.99,398.99,Pending,2025-09-28
33161,6320,2022-12-14,766,2,165.88,331.76,Shipped,2022-12-27
33162,6834,2025-03-21,14,4,58.7,234.8,Shipped,2025-04-03
33163,3499,2025-08-13,636,3,303.88,911.64,Shipped,2025-08-15
33164,8613,2025-12-07,760,2,104.25,208.5,Pending,2025-12-10
33165,9839,2023-03-03,350,1,229.49,229.49,Delivered,2023-03-10
33166,7585,2022-09-25,896,2,177.03,354.06,Cancelled,2022-09-30
33167,7035,2020-11-29,467,3,434.1,1302.3,Pending,2020-12-10
33168,6462,2023-07-13,141,2,337.18,674.36,Pending,2023-07-13
33169,2233,2025-10-28,582,5,238.93,1194.65,Delivered,2025-11-05
33170,1407,2024-09-27,529,4,174.88,699.52,Shipped,2024-10-02
33171,5674,2025-06-16,41,3,180.03,540.09,Returned,2025-06-19
33172,1174,2024-02-12,514,3,100.73,302.19,Pending,2024-02-21
33173,3693,2021-01-11,420,4,250.09,1000.36,Returned,2021-01-23
33174,5520,2025-05-27,208,3,42.24,126.72,Shipped,2025-06-07
33175,8908,2025-08-05,412,2,31.73,63.46,Pending,2025-08-08
33176,7932,2025-07-16,458,1,336.38,336.38,Returned,2025-07-20
33177,6471,2025-01-30,161,5,118,590,Shipped,2025-02-01
33178,2293,2023-06-20,744,1,375.61,375.61,Returned,2023-06-29
33179,4262,2025-05-21,234,1,215.99,215.99,Cancelled,2025-05-26
33180,918,2023-06-14,734,3,310.53,931.59,Shipped,2023-06-16
33181,4207,2021-10-08,60,1,414.86,414.86,Shipped,2021-10-18
33182,6813,2022-04-05,979,5,226.01,1130.05,Returned,2022-04-18
33183,322,2025-02-08,15,2,162.28,324.56,Cancelled,2025-02-13
33184,8192,2025-01-20,832,4,150.78,603.12,Returned,2025-01-28
33185,385,2022-03-29,860,1,196.38,196.38,Shipped,2022-04-08
33186,6403,2025-11-10,76,3,481.51,1444.53,Delivered,2025-11-19
33187,7641,2024-04-07,246,2,143.15,286.3,Shipped,2024-04-10
33188,8543,2023-08-26,632,1,219.86,219.86,Delivered,2023-09-07
33189,2951,2024-06-16,615,3,180.31,540.93,Pending,2024-06-27
33190,9186,2024-11-12,733,1,285.46,285.46,Cancelled,2024-11-24
33191,8050,2025-02-13,559,3,179.27,537.81,Returned,2025-02-23
33192,6728,2022-07-15,792,3,100.99,302.97,Shipped,2022-07-20
33193,4193,2021-10-28,561,4,182.22,728.88,Returned,2021-10-30
33194,8511,2024-01-30,426,4,137.99,551.96,Pending,2024-01-30
33195,456,2025-03-16,613,3,225.94,677.82,Cancelled,2025-03-22
33196,4510,2024-10-01,313,3,158.85,476.55,Delivered,2024-10-10
33197,5254,2024-05-17,257,3,470.74,1412.22,Pending,2024-05-24
33198,9986,2024-12-10,197,3,436.95,1310.85,Delivered,2024-12-16
33199,6480,2025-07-13,134,5,498.21,2491.05,Pending,2025-07-18
33200,6870,2025-07-10,229,3,190.14,570.42,Delivered,2025-07-15
33201,4396,2025-03-24,306,5,132.36,661.8,Pending,2025-03-24
33202,5848,2025-05-02,867,3,295.56,886.68,Delivered,2025-05-15
33203,1377,2024-11-21,755,2,251.41,502.82,Shipped,2024-12-02
33204,28,2024-12-30,4,1,77.8,77.8,Pending,2025-01-03
33205,1621,2023-08-10,392,2,86.13,172.26,Shipped,2023-08-11
33206,2433,2024-06-28,878,5,472.21,2361.05,Shipped,2024-07-07
33207,6464,2025-06-15,608,3,211.42,634.26,Returned,2025-06-23
33208,4494,2025-04-29,84,5,468.08,2340.4,Pending,2025-05-09
33209,5720,2025-04-13,448,4,117.36,469.44,Cancelled,2025-04-25
33210,5737,2023-07-25,143,1,287.26,287.26,Shipped,2023-07-27
33211,5220,2023-07-12,967,1,295.95,295.95,Delivered,2023-07-22
33212,1267,2024-07-27,283,3,201.97,605.91,Returned,2024-08-07
33213,7357,2024-12-10,801,2,330.42,660.84,Cancelled,2024-12-19
33214,5744,2025-05-14,803,4,379.47,1517.88,Delivered,2025-05-16
33215,739,2025-07-26,609,5,129.38,646.9,Delivered,2025-07-27
33216,3122,2025-06-03,891,4,36.14,144.56,Returned,2025-06-05
33217,5621,2024-09-01,668,4,206.9,827.6,Delivered,2024-09-04
33218,7947,2021-08-19,584,4,164.65,658.6,Delivered,2021-08-24
33219,3809,2025-05-08,680,5,306.93,1534.65,Shipped,2025-05-16
33220,536,2023-02-17,940,1,277.24,277.24,Pending,2023-02-21
33221,6081,2024-11-30,57,1,397.86,397.86,Cancelled,2024-12-12
33222,1599,2025-10-26,516,1,397.8,397.8,Shipped,2025-10-27
33223,9529,2023-06-29,638,4,40.24,160.96,Pending,2023-07-03
33224,3317,2024-11-12,108,4,239.56,958.24,Pending,2024-11-19
33225,1323,2025-11-22,884,5,316.82,1584.1,Pending,2025-11-25
33226,4577,2023-04-16,486,5,152.63,763.15,Pending,2023-04-26
33227,4939,2025-01-27,625,5,411.57,2057.85,Cancelled,2025-01-29
33228,2544,2024-01-17,232,2,260.16,520.32,Delivered,2024-01-24
33229,7255,2024-12-14,809,4,428.42,1713.68,Cancelled,2024-12-14
33230,59,2025-06-08,484,3,125.18,375.54,Pending,2025-06-11
33231,8534,2023-08-18,581,4,249.58,998.32,Pending,2023-08-31
33232,7217,2023-04-25,735,1,431.21,431.21,Returned,2023-05-01
33233,2827,2025-07-10,677,3,418.5,1255.5,Shipped,2025-07-23
33234,658,2024-12-10,257,1,467.66,467.66,Cancelled,2024-12-10
33235,4887,2021-11-29,794,1,464.21,464.21,Shipped,2021-12-04
33236,8255,2023-08-31,988,2,131.42,262.84,Pending,2023-09-12
33237,8112,2023-03-21,335,5,180.04,900.2,Shipped,2023-03-29
33238,6871,2023-07-15,501,5,415.17,2075.85,Delivered,2023-07-23
33239,1183,2025-09-12,679,3,494.42,1483.26,Shipped,2025-09-24
33240,3704,2025-05-11,793,1,78.13,78.13,Delivered,2025-05-20
33241,1520,2024-11-14,130,4,217.84,871.36,Cancelled,2024-11-23
33242,2414,2021-04-27,877,5,439.24,2196.2,Returned,2021-05-09
33243,8259,2025-12-27,590,3,195.8,587.4,Delivered,2026-01-09
33244,948,2024-11-02,918,4,147.69,590.76,Pending,2024-11-12
33245,2601,2024-01-24,769,2,245.78,491.56,Delivered,2024-01-28
33246,2640,2025-12-02,723,5,15.82,79.1,Shipped,2025-12-11
33247,1845,2024-05-24,295,2,295.2,590.4,Delivered,2024-06-02
